id,number of bedrooms,number of bathrooms,living area,waterfront present,condition of the house,Distance from the airport,Number of schools nearby,Lattitude,Longitude,Price
6762814508.0,4.0,2.3,2360.0,0.0,3.0,72.0,1.0,52.9071,-114.548,695000
6762814911.0,5.0,3.5,3860.0,0.0,4.0,74.0,2.0,52.9439,-114.413,670000
6762815111.0,4.0,2.0,2350.0,0.0,3.0,55.0,3.0,52.813,-114.36,659000
6762815302.0,3.0,2.0,2800.0,0.0,3.0,74.0,2.0,52.9355,-114.505,650000
6762815303.0,3.0,1.0,1430.0,0.0,3.0,63.0,3.0,52.8895,-114.527,650000
6762815413.0,3.0,2.5,2930.0,0.0,3.0,66.0,3.0,52.9534,-114.256,645000
6762815969.0,3.0,1.8,3020.0,0.0,3.0,72.0,2.0,52.4962,-114.278,617000
6762816078.0,3.0,1.0,1850.0,0.0,3.0,80.0,3.0,52.9027,-114.541,611000
6762816338.0,3.0,2.5,2680.0,0.0,3.0,59.0,2.0,52.9955,-114.276,600000
6762816339.0,2.0,1.0,2120.0,0.0,4.0,72.0,3.0,52.7866,-114.468,600000
6762816705.0,3.0,2.5,2290.0,0.0,3.0,74.0,3.0,52.7743,-114.362,585000
6762817552.0,4.0,2.5,2950.0,0.0,3.0,68.0,2.0,52.719,-114.33,551500
6762817664.0,4.0,2.5,2850.0,0.0,3.0,67.0,1.0,52.9653,-114.163,550000
6762818349.0,4.0,1.8,2800.0,0.0,3.0,59.0,2.0,52.7504,-114.019,529000
6762818560.0,3.0,1.8,3000.0,0.0,4.0,53.0,1.0,52.9262,-114.502,523000
6762818941.0,4.0,2.8,2520.0,0.0,3.0,56.0,3.0,52.8525,-114.254,508500
6762819161.0,3.0,1.5,2210.0,0.0,4.0,76.0,3.0,52.7734,-114.578,500000
6762819434.0,2.0,2.3,1600.0,0.0,4.0,65.0,1.0,52.6722,-114.695,492500
6762819516.0,4.0,2.3,2020.0,0.0,3.0,66.0,1.0,52.713,-114.216,490000
6762819998.0,3.0,1.0,1470.0,0.0,3.0,67.0,3.0,52.9455,-114.384,475000
6762819999.0,3.0,2.5,2680.0,0.0,3.0,51.0,3.0,52.7946,-114.125,475000
6762820315.0,4.0,1.8,1810.0,0.0,4.0,61.0,1.0,52.9658,-114.266,465000
6762820316.0,2.0,2.3,1390.0,0.0,3.0,54.0,1.0,52.9054,-114.311,465000
6762820520.0,3.0,2.3,2250.0,0.0,3.0,74.0,2.0,52.9529,-114.392,459900
6762820551.0,4.0,1.0,1330.0,0.0,4.0,56.0,1.0,52.8338,-114.312,458450
6762821280.0,5.0,1.8,3690.0,0.0,3.0,55.0,3.0,52.5773,-114.275,440000
6762822561.0,4.0,2.5,2720.0,0.0,3.0,67.0,3.0,52.5615,-114.359,408500
6762822673.0,2.0,1.0,800.0,0.0,3.0,70.0,2.0,52.9213,-114.559,405000
6762822891.0,2.0,1.0,880.0,0.0,3.0,66.0,1.0,52.9297,-114.504,400000
6762822961.0,3.0,2.5,1470.0,0.0,5.0,69.0,1.0,52.953,-114.352,399950
6762823311.0,3.0,1.5,1000.0,0.0,4.0,53.0,1.0,52.7943,-114.328,390000
6762824102.0,3.0,1.8,1580.0,0.0,3.0,64.0,2.0,52.9509,-114.358,370000
6762824192.0,4.0,2.5,2720.0,0.0,3.0,71.0,2.0,52.5328,-114.54,368000
6762824462.0,4.0,2.0,1920.0,0.0,3.0,52.0,2.0,52.988,-114.515,360000
6762824692.0,4.0,3.0,2590.0,0.0,3.0,64.0,3.0,52.4909,-114.479,355000
6762825968.0,3.0,2.5,1860.0,0.0,3.0,70.0,3.0,52.6148,-114.223,326995
6762826531.0,3.0,3.3,1480.0,0.0,3.0,56.0,2.0,52.7855,-114.553,315000
6762826644.0,4.0,1.0,1190.0,0.0,3.0,68.0,1.0,52.7581,-114.538,312000
6762826736.0,3.0,1.0,1210.0,0.0,4.0,70.0,2.0,52.9993,-114.51,310000
6762827491.0,3.0,1.8,1320.0,0.0,3.0,75.0,3.0,52.7138,-114.52,292000
6762827492.0,4.0,3.0,1984.0,0.0,3.0,58.0,1.0,52.5832,-114.401,292000
6762827585.0,2.0,1.0,1340.0,0.0,3.0,55.0,2.0,52.9502,-114.529,290000
6762827705.0,4.0,2.5,2660.0,0.0,3.0,73.0,1.0,52.5714,-114.245,287000
6762828098.0,2.0,2.5,1420.0,0.0,3.0,54.0,3.0,52.7171,-114.355,278000
6762828923.0,3.0,1.8,1440.0,0.0,3.0,57.0,3.0,52.5487,-114.58,258950
6762829544.0,1.0,1.0,620.0,0.0,3.0,71.0,3.0,52.7438,-114.554,244900
6762829746.0,4.0,1.8,1650.0,0.0,3.0,55.0,1.0,52.5102,-114.401,238000
6762830173.0,3.0,1.8,1430.0,0.0,4.0,60.0,3.0,52.5473,-114.509,225000
6762830174.0,3.0,2.0,1100.0,0.0,3.0,75.0,3.0,52.5906,-114.273,225000
6762830632.0,2.0,1.0,960.0,0.0,3.0,54.0,3.0,52.7045,-114.485,208000
6762831076.0,3.0,1.0,1240.0,0.0,4.0,58.0,1.0,52.6,-114.487,185000
6762831137.0,3.0,1.0,780.0,0.0,2.0,64.0,1.0,52.795,-114.481,180000
6762831219.0,2.0,1.0,730.0,0.0,3.0,65.0,2.0,52.6132,-114.49,174950
6762831585.0,2.0,1.0,1170.0,0.0,2.0,53.0,3.0,52.727,-114.536,104950
6762810089.0,4.0,4.0,4130.0,1.0,4.0,52.0,2.0,52.8268,-114.273,2750000
6762810193.0,3.0,2.3,3360.0,0.0,3.0,76.0,1.0,52.8487,-114.474,2190000
6762810316.0,5.0,3.8,4320.0,1.0,3.0,73.0,1.0,52.9819,-114.466,1800000
6762810459.0,4.0,3.5,4060.0,0.0,3.0,68.0,1.0,52.8934,-114.39,1600000
6762810654.0,4.0,3.3,4290.0,0.0,3.0,73.0,1.0,52.7803,-114.292,1400000
6762810690.0,5.0,3.5,5150.0,0.0,3.0,80.0,1.0,52.8549,-114.28,1380000
6762810815.0,5.0,3.5,3700.0,0.0,3.0,57.0,2.0,52.899,-114.465,1300000
6762810855.0,4.0,2.5,2720.0,0.0,5.0,80.0,2.0,52.7789,-114.406,1280000
6762811131.0,4.0,2.3,2840.0,0.0,3.0,56.0,1.0,52.869,-114.406,1150000
6762811636.0,4.0,2.3,2420.0,0.0,4.0,58.0,1.0,52.8207,-114.386,975000
6762811983.0,5.0,2.8,2580.0,0.0,4.0,53.0,3.0,52.8526,-114.395,915000
6762812396.0,6.0,4.0,3180.0,0.0,3.0,59.0,1.0,52.8536,-114.213,859950
6762813080.0,2.0,2.5,2830.0,0.0,3.0,73.0,3.0,52.8781,-114.271,795000
6762813126.0,3.0,2.5,3040.0,0.0,4.0,80.0,3.0,52.9865,-114.319,790000
6762813575.0,4.0,2.5,3060.0,0.0,3.0,68.0,2.0,52.7821,-114.179,753000
6762813976.0,4.0,2.5,3070.0,0.0,3.0,78.0,2.0,52.8147,-114.27,725786
6762814455.0,4.0,2.5,2440.0,0.0,4.0,75.0,3.0,52.8701,-114.358,699000
6762814649.0,6.0,2.3,2770.0,0.0,3.0,62.0,1.0,52.8766,-114.494,685000
6762814720.0,4.0,2.5,2980.0,0.0,3.0,60.0,3.0,52.8114,-114.219,680000
6762814759.0,5.0,2.3,2610.0,0.0,5.0,68.0,2.0,52.9057,-114.499,678940
6762814833.0,4.0,2.8,2670.0,0.0,5.0,79.0,3.0,52.7431,-114.446,675000
6762815622.0,4.0,3.0,3280.0,0.0,3.0,68.0,1.0,52.9102,-114.223,634800
6762816239.0,4.0,3.0,1960.0,0.0,5.0,57.0,2.0,52.7508,-114.583,604000
6762816340.0,4.0,2.5,2520.0,0.0,4.0,65.0,3.0,53.0051,-114.474,600000
6762816447.0,3.0,1.8,2030.0,0.0,3.0,62.0,1.0,52.9412,-114.288,597500
6762816533.0,3.0,2.0,1170.0,0.0,5.0,76.0,3.0,52.9052,-114.471,592500
6762816606.0,3.0,2.8,1670.0,0.0,3.0,64.0,3.0,52.8063,-114.598,589950
6762817224.0,4.0,2.8,1960.0,0.0,4.0,65.0,3.0,52.9784,-114.301,565000
6762817415.0,3.0,2.3,2220.0,0.0,3.0,58.0,2.0,52.8512,-114.233,558000
6762818065.0,3.0,2.3,2570.0,0.0,3.0,56.0,2.0,52.951,-114.509,538000
6762818158.0,3.0,2.5,1850.0,0.0,3.0,74.0,1.0,52.8775,-114.586,535000
6762818486.0,3.0,2.3,1290.0,0.0,3.0,70.0,3.0,52.867,-114.517,525000
6762819337.0,4.0,1.5,1710.0,0.0,3.0,65.0,2.0,52.9147,-114.508,495800
6762819517.0,4.0,1.8,1870.0,0.0,4.0,70.0,2.0,52.9312,-114.377,490000
6762819805.0,5.0,3.0,2240.0,0.0,5.0,52.0,1.0,52.9726,-114.478,480000
6762820156.0,2.0,1.0,1220.0,0.0,4.0,73.0,3.0,52.9101,-114.544,470000
6762820157.0,2.0,1.0,900.0,0.0,3.0,60.0,1.0,52.9177,-114.479,470000
6762820317.0,3.0,2.5,2870.0,0.0,3.0,55.0,3.0,52.5069,-114.523,465000
6762820586.0,4.0,3.5,2000.0,0.0,3.0,70.0,1.0,52.9327,-114.551,456500
6762820875.0,4.0,2.3,2120.0,0.0,3.0,57.0,3.0,52.7185,-113.969,450000
6762821106.0,3.0,1.8,1410.0,0.0,4.0,63.0,2.0,52.9326,-114.48,445000
6762821433.0,3.0,2.3,1770.0,0.0,4.0,67.0,2.0,52.9658,-114.36,436000
6762822035.0,2.0,1.8,1320.0,0.0,4.0,57.0,1.0,52.9178,-114.556,422000
6762822225.0,3.0,3.0,2680.0,0.0,4.0,55.0,1.0,52.6933,-114.386,417400
6762822674.0,6.0,2.0,2800.0,0.0,5.0,51.0,3.0,52.6698,-114.27,405000
6762823022.0,4.0,2.5,2820.0,0.0,3.0,78.0,3.0,52.5773,-114.221,398500
6762824200.0,5.0,3.0,2140.0,0.0,3.0,66.0,2.0,52.7759,-114.46,367777
6762824353.0,2.0,1.0,1120.0,0.0,3.0,76.0,2.0,52.7969,-114.562,363000
6762824394.0,3.0,1.8,1150.0,0.0,3.0,60.0,3.0,52.8803,-114.098,361000
6762824530.0,4.0,2.3,2390.0,0.0,3.0,65.0,3.0,52.5605,-114.561,359500
6762824693.0,3.0,2.3,1410.0,0.0,3.0,74.0,1.0,52.7645,-114.259,355000
6762825061.0,4.0,1.8,1870.0,0.0,3.0,57.0,3.0,52.9505,-114.408,348500
6762825188.0,3.0,2.3,1690.0,0.0,4.0,70.0,3.0,52.6792,-113.97,345000
6762825374.0,2.0,2.5,1100.0,0.0,3.0,66.0,1.0,52.9272,-114.54,340000
6762825487.0,3.0,2.5,1690.0,0.0,3.0,80.0,1.0,52.7687,-114.557,338000
6762825513.0,3.0,1.8,1400.0,0.0,4.0,79.0,2.0,52.7583,-114.511,337000
6762825817.0,4.0,2.3,2440.0,0.0,3.0,69.0,1.0,52.5426,-114.536,330000
6762826189.0,3.0,1.8,1910.0,0.0,3.0,50.0,1.0,52.42,-114.206,323000
6762826873.0,2.0,1.8,1200.0,0.0,5.0,53.0,1.0,52.9475,-114.482,306000
6762827675.0,5.0,2.8,2790.0,0.0,4.0,73.0,2.0,52.5398,-114.413,288000
6762827867.0,4.0,2.0,2100.0,0.0,3.0,79.0,1.0,52.7445,-114.555,283000
6762828070.0,4.0,2.5,2009.0,0.0,3.0,65.0,1.0,52.4886,-114.39,279000
6762828146.0,2.0,2.0,1480.0,0.0,5.0,62.0,3.0,52.7617,-114.466,276000
6762828230.0,4.0,1.8,1690.0,0.0,3.0,61.0,3.0,52.727,-114.417,275000
6762828497.0,4.0,2.3,1700.0,0.0,3.0,79.0,3.0,52.5685,-114.452,269500
6762828594.0,3.0,2.5,1805.0,0.0,3.0,56.0,2.0,52.5821,-114.402,266000
6762828768.0,3.0,2.5,1880.0,0.0,3.0,70.0,3.0,52.5659,-114.244,261950
6762828969.0,2.0,1.0,770.0,0.0,3.0,75.0,3.0,52.9443,-114.515,257000
6762829053.0,3.0,1.0,1340.0,0.0,4.0,51.0,2.0,52.7572,-114.512,255000
6762829173.0,4.0,2.5,1790.0,0.0,3.0,52.0,3.0,52.6149,-114.394,251100
6762829505.0,4.0,1.5,1850.0,0.0,4.0,70.0,2.0,52.6014,-114.499,245000
6762830175.0,3.0,1.5,1310.0,0.0,4.0,65.0,1.0,52.5982,-114.338,225000
6762830215.0,3.0,1.8,1100.0,0.0,4.0,74.0,2.0,52.5532,-114.293,224000
6762830292.0,3.0,1.8,1650.0,0.0,3.0,54.0,3.0,52.6631,-114.481,220000
6762830324.0,3.0,1.0,1210.0,0.0,3.0,73.0,1.0,52.6511,-114.504,219950
6762830451.0,3.0,1.5,1100.0,0.0,3.0,73.0,2.0,52.5485,-114.48,215000
6762830966.0,3.0,1.0,1100.0,0.0,4.0,80.0,1.0,52.5548,-114.535,192500
6762831226.0,3.0,1.0,990.0,0.0,3.0,70.0,1.0,52.7076,-114.469,173250
6762810051.0,2.0,1.8,6840.0,1.0,3.0,61.0,3.0,52.8342,-114.302,3280000
6762810571.0,5.0,3.3,3680.0,0.0,4.0,70.0,3.0,52.8848,-114.47,1480000
6762811282.0,4.0,2.8,2990.0,0.0,4.0,77.0,1.0,52.8011,-114.474,1080000
6762811326.0,4.0,5.3,4140.0,0.0,3.0,68.0,1.0,52.8171,-114.159,1060000
6762811776.0,3.0,1.8,2150.0,0.0,5.0,68.0,3.0,52.7971,-114.595,950000
6762811883.0,5.0,3.3,4150.0,0.0,3.0,67.0,3.0,52.8326,-114.25,929000
6762812632.0,3.0,2.5,2960.0,0.0,3.0,78.0,1.0,52.8206,-114.247,835000
6762812643.0,3.0,2.5,2760.0,0.0,3.0,66.0,2.0,52.8121,-114.237,834538
6762812696.0,4.0,2.8,3400.0,0.0,3.0,53.0,1.0,52.7961,-114.313,828200
6762813325.0,3.0,2.5,3820.0,0.0,4.0,62.0,3.0,52.8796,-114.231,775000
6762813507.0,4.0,2.3,2040.0,0.0,4.0,63.0,3.0,52.9377,-114.561,760000
6762813792.0,3.0,1.8,2020.0,0.0,4.0,64.0,3.0,52.7683,-114.428,740000
6762813884.0,3.0,1.5,2120.0,0.0,3.0,69.0,2.0,52.836,-114.497,733500
6762814020.0,4.0,2.5,2870.0,0.0,3.0,55.0,1.0,52.7844,-114.18,725000
6762814523.0,4.0,2.5,3160.0,0.0,3.0,68.0,1.0,52.8296,-114.211,693000
6762814650.0,4.0,2.5,3320.0,0.0,3.0,53.0,3.0,52.8804,-114.194,685000
6762814894.0,3.0,2.5,1790.0,0.0,3.0,80.0,3.0,52.9026,-114.57,670950
6762815041.0,3.0,2.5,1940.0,0.0,3.0,60.0,1.0,52.9086,-114.341,661000
6762815304.0,3.0,2.3,2150.0,0.0,4.0,56.0,1.0,52.6636,-114.529,650000
6762815915.0,4.0,2.5,2580.0,0.0,3.0,76.0,1.0,52.8619,-114.212,620000
6762816488.0,3.0,2.3,2400.0,0.0,3.0,80.0,1.0,52.9201,-114.472,595000
6762816913.0,3.0,2.3,1640.0,0.0,3.0,64.0,2.0,52.8552,-114.294,575950
6762817025.0,3.0,1.0,1590.0,0.0,4.0,55.0,3.0,52.9107,-114.589,572500
6762817665.0,3.0,1.0,1130.0,0.0,3.0,76.0,1.0,52.9273,-114.579,550000
6762817928.0,3.0,2.5,2060.0,0.0,3.0,74.0,2.0,52.8942,-114.32,541338
6762818159.0,3.0,3.3,2670.0,0.0,3.0,64.0,3.0,52.7642,-114.056,535000
6762818196.0,3.0,3.5,2490.0,0.0,3.0,65.0,1.0,52.7641,-114.257,533500
6762818296.0,3.0,2.5,2640.0,0.0,3.0,79.0,2.0,52.8175,-114.367,530000
6762819162.0,3.0,1.0,1800.0,0.0,3.0,61.0,2.0,52.7916,-114.465,500000
6762819518.0,3.0,1.8,1510.0,0.0,4.0,64.0,2.0,52.8526,-114.293,490000
6762820201.0,3.0,2.3,1440.0,0.0,3.0,73.0,3.0,52.9208,-114.555,469000
6762820318.0,5.0,1.5,1830.0,0.0,3.0,54.0,2.0,52.9788,-114.482,465000
6762820876.0,3.0,2.3,1620.0,0.0,3.0,64.0,3.0,52.7694,-114.217,450000
6762821363.0,4.0,2.5,2740.0,0.0,3.0,68.0,3.0,52.5835,-114.216,438900
6762822335.0,1.0,2.0,3000.0,0.0,3.0,77.0,2.0,52.8631,-114.135,415000
6762822544.0,5.0,2.3,1790.0,0.0,3.0,62.0,1.0,53.0018,-114.482,409950
6762822937.0,5.0,2.8,1690.0,0.0,5.0,65.0,3.0,52.7612,-114.544,399990
6762823513.0,4.0,2.5,2030.0,0.0,3.0,62.0,3.0,53.0065,-114.451,385000
6762823618.0,3.0,2.0,1770.0,0.0,4.0,70.0,2.0,52.645,-114.527,381000
6762823801.0,3.0,1.8,1680.0,0.0,3.0,75.0,1.0,52.7499,-114.374,377000
6762823919.0,3.0,2.8,2200.0,0.0,4.0,70.0,3.0,52.5738,-114.513,375000
6762824290.0,4.0,2.5,2420.0,0.0,3.0,69.0,1.0,52.602,-114.32,365000
6762824463.0,4.0,2.5,2750.0,0.0,3.0,67.0,2.0,52.5604,-114.369,360000
6762824464.0,4.0,2.5,2000.0,0.0,3.0,60.0,3.0,52.5852,-114.204,360000
6762824603.0,5.0,2.5,2750.0,0.0,3.0,75.0,2.0,52.649,-114.396,357000
6762824694.0,3.0,1.0,1240.0,0.0,4.0,55.0,3.0,52.9415,-114.545,355000
6762824695.0,3.0,2.3,1960.0,0.0,3.0,64.0,3.0,52.6727,-114.316,355000
6762825124.0,5.0,1.0,1340.0,0.0,3.0,67.0,3.0,52.966,-114.485,345950
6762825189.0,4.0,1.0,1550.0,0.0,3.0,60.0,3.0,52.7587,-114.54,345000
6762825899.0,4.0,2.5,1820.0,0.0,3.0,53.0,3.0,52.6145,-114.219,329500
6762826067.0,6.0,3.0,2650.0,0.0,4.0,53.0,1.0,52.4369,-114.179,325000
6762826178.0,3.0,2.5,1920.0,0.0,3.0,63.0,3.0,52.6395,-114.385,324000
6762826532.0,3.0,1.8,1010.0,0.0,4.0,66.0,1.0,53,-114.397,315000
6762827149.0,3.0,2.5,1020.0,0.0,3.0,52.0,3.0,52.8171,-114.507,300000
6762827282.0,3.0,1.0,1040.0,0.0,4.0,59.0,2.0,52.7236,-114.292,299000
6762827523.0,4.0,3.3,2510.0,0.0,3.0,63.0,3.0,52.7085,-114.418,290500
6762827913.0,2.0,1.0,920.0,0.0,4.0,50.0,3.0,52.9308,-114.528,280300
6762828099.0,4.0,2.5,1850.0,0.0,3.0,67.0,2.0,52.589,-114.381,278000
6762828147.0,3.0,2.5,2495.0,0.0,3.0,78.0,3.0,52.5177,-114.473,276000
6762828231.0,2.0,2.0,1290.0,0.0,3.0,76.0,2.0,52.7646,-114.481,275000
6762828595.0,4.0,2.3,1860.0,0.0,3.0,70.0,2.0,52.5414,-114.585,266000
6762828705.0,3.0,1.5,1400.0,0.0,4.0,71.0,2.0,52.6733,-114.384,264950
6762828970.0,4.0,1.5,1400.0,0.0,3.0,61.0,2.0,52.5614,-114.465,257000
6762829184.0,5.0,1.8,2140.0,0.0,4.0,52.0,3.0,52.5467,-114.404,250750
6762829506.0,3.0,1.8,1720.0,0.0,4.0,57.0,3.0,52.5477,-114.372,245000
6762829507.0,4.0,1.8,2020.0,0.0,4.0,75.0,3.0,52.5502,-114.574,245000
6762829554.0,3.0,2.0,1350.0,0.0,3.0,51.0,1.0,52.4373,-114.202,244000
6762829566.0,4.0,2.0,1610.0,0.0,4.0,55.0,1.0,52.6133,-114.496,243500
6762829843.0,3.0,1.5,1980.0,0.0,3.0,50.0,3.0,52.6996,-114.488,235000
6762830384.0,3.0,2.0,1690.0,0.0,3.0,59.0,1.0,52.5321,-114.565,217000
6762830452.0,3.0,2.5,1322.0,0.0,3.0,61.0,2.0,52.5006,-114.444,215000
6762830760.0,3.0,1.0,1010.0,0.0,5.0,70.0,3.0,52.5544,-114.334,202000
6762831178.0,3.0,2.3,1540.0,0.0,2.0,79.0,3.0,52.52,-114.548,176000
6762831352.0,3.0,1.0,1060.0,0.0,4.0,74.0,3.0,52.535,-114.408,160000
6762831537.0,3.0,1.0,1230.0,0.0,1.0,62.0,1.0,52.9241,-114.555,125000
6762810317.0,5.0,2.8,2880.0,0.0,4.0,63.0,1.0,52.8567,-114.412,1800000
6762810655.0,5.0,3.8,3700.0,0.0,3.0,50.0,3.0,52.9165,-114.456,1400000
6762811169.0,4.0,2.5,2520.0,0.0,5.0,55.0,2.0,52.8734,-114.548,1130000
6762811200.0,4.0,3.3,3520.0,0.0,4.0,60.0,3.0,52.7872,-114.337,1110000
6762811429.0,5.0,3.3,2680.0,0.0,3.0,63.0,3.0,52.8415,-114.477,1030000
6762811878.0,4.0,4.0,6050.0,0.0,3.0,78.0,1.0,52.9766,-114.219,930000
6762812144.0,3.0,2.5,3090.0,0.0,4.0,66.0,2.0,52.7902,-114.22,891500
6762812676.0,3.0,1.5,1840.0,0.0,4.0,64.0,2.0,52.7907,-114.407,830000
6762813561.0,3.0,2.5,2000.0,0.0,3.0,66.0,1.0,52.8776,-114.546,755000
6762813584.0,4.0,1.5,1650.0,0.0,3.0,58.0,2.0,52.8533,-114.509,752000
6762813926.0,4.0,2.5,2030.0,0.0,4.0,63.0,2.0,52.9053,-114.501,730000
6762814021.0,3.0,2.5,2620.0,0.0,3.0,52.0,1.0,52.9538,-114.304,725000
6762814384.0,3.0,3.5,3030.0,0.0,3.0,77.0,3.0,52.7351,-114.571,700000
6762814385.0,4.0,1.8,1950.0,1.0,3.0,67.0,3.0,52.7421,-114.438,700000
6762814651.0,4.0,2.5,2770.0,0.0,3.0,77.0,3.0,52.8588,-114.233,685000
6762814781.0,3.0,2.3,2680.0,0.0,3.0,79.0,1.0,52.7128,-113.92,676000
6762814782.0,3.0,2.5,2240.0,0.0,3.0,54.0,1.0,52.9086,-114.579,676000
6762814912.0,3.0,1.0,1600.0,0.0,3.0,79.0,1.0,52.8172,-114.431,670000
6762814999.0,3.0,1.0,1650.0,0.0,4.0,75.0,1.0,52.8824,-114.594,665000
6762815078.0,3.0,2.0,1770.0,0.0,3.0,52.0,1.0,52.8402,-114.504,660000
6762815186.0,3.0,2.5,2570.0,0.0,4.0,64.0,2.0,52.8717,-114.587,654000
6762815305.0,4.0,2.5,3700.0,0.0,3.0,67.0,3.0,52.9773,-114.42,650000
6762815501.0,3.0,2.0,1470.0,0.0,4.0,67.0,3.0,52.8698,-114.583,640000
6762816150.0,3.0,2.3,1720.0,0.0,3.0,69.0,3.0,52.7847,-114.468,608000
6762816534.0,2.0,2.0,1340.0,0.0,3.0,80.0,1.0,52.8684,-114.593,592500
6762816658.0,4.0,2.8,3190.0,0.0,3.0,64.0,3.0,52.753,-114.067,587000
6762816706.0,2.0,1.8,1830.0,0.0,4.0,50.0,1.0,52.7892,-114.463,585000
6762816707.0,3.0,2.5,2160.0,0.0,3.0,74.0,2.0,52.8815,-114.565,585000
6762817225.0,4.0,2.8,2730.0,0.0,3.0,67.0,3.0,53.0039,-114.354,565000
6762817226.0,3.0,2.3,2560.0,0.0,3.0,77.0,1.0,52.9424,-114.493,565000
6762817739.0,4.0,3.5,3090.0,0.0,3.0,58.0,1.0,52.9476,-114.404,549950
6762817856.0,2.0,1.8,1660.0,0.0,3.0,80.0,1.0,52.943,-114.223,545000
6762818487.0,2.0,1.5,1480.0,0.0,3.0,68.0,1.0,52.7784,-114.235,525000
6762818887.0,2.0,1.0,820.0,0.0,3.0,75.0,3.0,52.9376,-114.474,510000
6762819519.0,3.0,2.0,2070.0,0.0,3.0,78.0,3.0,52.8792,-114.252,490000
6762819664.0,4.0,2.8,2560.0,0.0,4.0,80.0,2.0,52.9578,-114.367,485000
6762819905.0,4.0,1.8,1670.0,0.0,3.0,61.0,1.0,52.7824,-114.457,476500
6762820254.0,3.0,1.8,1680.0,0.0,4.0,50.0,1.0,52.7825,-114.372,466000
6762820481.0,2.0,1.8,1390.0,0.0,5.0,79.0,1.0,52.8981,-114.514,460000
6762820960.0,3.0,2.3,2520.0,0.0,3.0,73.0,2.0,52.5814,-114.469,449888
6762821691.0,4.0,2.3,2020.0,0.0,5.0,57.0,2.0,52.7876,-114.566,430000
6762821692.0,8.0,3.3,4300.0,0.0,4.0,77.0,2.0,52.7086,-114.321,430000
6762821759.0,4.0,1.0,1350.0,0.0,3.0,65.0,3.0,52.9027,-114.587,429000
6762822892.0,3.0,1.5,1890.0,0.0,3.0,63.0,1.0,52.7696,-114.459,400000
6762822962.0,3.0,3.0,1860.0,0.0,3.0,61.0,3.0,52.7811,-114.563,399950
6762823147.0,2.0,1.0,870.0,0.0,4.0,60.0,1.0,52.8959,-114.559,395000
6762823802.0,2.0,1.5,1000.0,0.0,3.0,51.0,1.0,52.8829,-114.574,377000
6762823920.0,3.0,2.3,1330.0,0.0,3.0,57.0,3.0,52.9398,-114.407,375000
6762824022.0,4.0,2.5,2070.0,0.0,3.0,63.0,1.0,52.7372,-114.447,372000
6762824103.0,4.0,2.5,2531.0,0.0,3.0,61.0,3.0,52.615,-114.379,370000
6762824177.0,5.0,2.8,2530.0,0.0,3.0,50.0,3.0,52.6983,-114.453,368500
6762824604.0,3.0,1.5,1340.0,0.0,2.0,54.0,2.0,52.7247,-114.55,357000
6762824739.0,3.0,1.0,1130.0,0.0,3.0,53.0,1.0,52.9554,-114.417,354000
6762825225.0,3.0,2.0,1330.0,0.0,3.0,67.0,3.0,52.9622,-114.426,344950
6762825615.0,2.0,1.0,1070.0,0.0,4.0,76.0,1.0,52.9615,-114.547,335000
6762825913.0,4.0,2.0,1190.0,0.0,5.0,58.0,3.0,52.9838,-114.512,329000
6762826307.0,3.0,3.3,1480.0,0.0,3.0,60.0,3.0,52.7856,-114.553,320000
6762826737.0,3.0,1.8,1880.0,0.0,3.0,67.0,2.0,52.5815,-114.481,310000
6762826939.0,3.0,1.0,1150.0,0.0,2.0,68.0,1.0,52.9055,-114.367,305000
6762827150.0,4.0,2.5,2400.0,0.0,3.0,61.0,3.0,52.5244,-114.561,300000
6762827151.0,3.0,2.3,2000.0,0.0,3.0,70.0,1.0,52.7098,-114.418,300000
6762827212.0,3.0,1.8,1980.0,0.0,4.0,75.0,2.0,52.6774,-114.357,299950
6762827706.0,2.0,2.5,2410.0,0.0,3.0,67.0,1.0,52.5378,-114.564,287000
6762827982.0,3.0,1.0,1200.0,0.0,4.0,68.0,2.0,52.6049,-114.415,280000
6762828232.0,3.0,2.3,1260.0,0.0,3.0,78.0,2.0,52.9371,-114.526,275000
6762828233.0,3.0,2.3,1620.0,0.0,4.0,69.0,2.0,52.5877,-114.228,275000
6762828602.0,3.0,1.8,1460.0,0.0,3.0,59.0,3.0,52.9736,-114.169,265800
6762828916.0,4.0,1.8,1580.0,0.0,3.0,79.0,3.0,52.6994,-113.935,259000
6762829105.0,3.0,2.0,2070.0,0.0,4.0,66.0,3.0,52.5385,-114.566,254000
6762829508.0,4.0,1.5,2010.0,0.0,4.0,50.0,2.0,52.541,-114.417,245000
6762830176.0,4.0,2.0,1750.0,0.0,4.0,71.0,3.0,52.5464,-114.386,225000
6762830204.0,3.0,1.5,1630.0,0.0,4.0,79.0,1.0,52.4321,-114.192,224950
6762830708.0,3.0,0.8,1080.0,0.0,3.0,73.0,3.0,52.7236,-114.525,205000
6762831138.0,3.0,1.0,1384.0,0.0,4.0,67.0,3.0,52.5362,-114.561,180000
6762831151.0,2.0,1.0,1200.0,0.0,3.0,61.0,1.0,52.5577,-114.539,179950
6762831236.0,3.0,1.0,1340.0,0.0,3.0,69.0,2.0,52.5473,-114.507,172000
6762831451.0,4.0,1.8,1700.0,0.0,3.0,72.0,3.0,52.5552,-114.398,148900
